,Year,Month,U.S. Natural Gas Imports (MMcf),U.S. Natural Gas Exports (MMcf),Weekly Lower 48 States Natural Gas Working Underground Storage (Billion Cubic Feet),U.S. Natural Gas Marketed Production (MMcf),U.S. Natural Gas Total Consumption (MMcf),Henry Hub Natural Gas Spot Price (Dollars per Million Btu),Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),Monthly Real GDP Index,Date,Net_Imports_MMcf,Storage_Change_MMcf,Estimated_Storage_Change_MMcf,new_york_t_cdd,chicago_t_cdd,orlando_t_cdd,denver_t_cdd,oklahoma_city_t_cdd,knoxville_t_cdd,los_angeles_t_cdd,seattle_t_cdd,las_vegas_t_cdd,houston_t_cdd,new_york_t_hdd,chicago_t_hdd,orlando_t_hdd,denver_t_hdd,oklahoma_city_t_hdd,knoxville_t_hdd,los_angeles_t_hdd,seattle_t_hdd,las_vegas_t_hdd,houston_t_hdd,POPTHM
0,2011,11,248908.0,127599.0,3844.25,2076152.0,2031872.0,3.24,565.0,610.0,7067.0,906.0,4.24,17204.0926161877,2011-11-01,121309.0,,165589.0,0.0,0.0,76.0,0.0,2.3999999999999986,1.7000000000000028,9.5,0.0,0.0,56.1,220.9,317.5,12.5,417.1,238.7,207.79999999999998,73.4,353.8,183.3,71.9,313260
1,2011,12,297733.0,134374.0,3641.2,2134904.0,2541878.0,3.17,565.0,797.5,6567.0,1156.0,4.08,17207.5784554557,2011-12-01,163359.0,-203050.00000000017,-243615.0,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,8.5,367.4,490.8,27.6,638.8,409.7,341.6,158.8,420.0,328.1,170.8,313454
2,2012,1,281131.0,130464.0,3182.75,2152698.0,2756180.0,2.67,1223.0,1674.0,9242.0,656.0,3.66,17267.0415638285,2012-01-01,150667.0,-458449.9999999998,-452815.0,0.0,0.0,16.499999999999996,0.0,0.0,0.0,2.400000000000002,0.0,0.0,20.700000000000003,474.0,575.6,73.8,495.6,375.1,368.3,96.7,415.7,260.1,113.9,313636
3,2012,2,269906.0,130175.0,2689.25,1974431.0,2500654.0,2.51,1483.75,2100.0,9238.0,1156.0,3.06,17510.2711572025,2012-02-01,139731.0,-493500.0,-386492.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599999999999998,383.8,499.9,25.4,578.3,315.4,289.4,103.2,336.9,183.6,105.80000000000001,313811
4,2012,3,265152.0,141164.0,2416.6,2118693.0,2127761.0,2.17,1317.5,2120.0,11306.75,2656.0,2.74,17324.2875822472,2012-03-01,123988.0,-272650.0000000001,114920.0,0.3000000000000007,30.6,126.5,0.0,26.4,16.000000000000004,3.900000000000002,0.0,20.10000000000001,96.4,226.9,211.1,1.1999999999999993,263.9,98.8,85.8,117.80000000000001,341.1,94.3,19.9,313993
5,2012,4,243018.0,123150.0,2525.75,2044519.0,1953071.0,1.95,2307.0,1811.25,6438.5,5281.75,2.28,17412.9418265252,2012-04-01,119868.0,109150.00000000009,211316.0,14.3,2.0,152.9,3.3000000000000007,51.60000000000001,27.099999999999998,0.5999999999999979,0.0,105.99999999999999,145.4,159.1,226.8,0.6000000000000014,194.7,38.5,76.60000000000001,68.89999999999999,220.1,33.5,0.10000000000000142,314176
6,2012,5,259023.0,132979.0,2708.0,2121367.0,1873835.0,2.43,4266.8,2194.8,5773.0,5330.6,2.79,17475.9668982175,2012-05-01,126044.0,182250.0,373576.0,63.900000000000006,79.10000000000001,235.1,21.400000000000002,140.5,127.9,6.300000000000001,1.3000000000000007,279.59999999999997,242.7,32.699999999999996,50.0,0.0,105.5,2.1000000000000014,2.5,24.0,158.8,0.6000000000000014,0.0,314368
7,2012,6,259732.0,125140.0,2998.4,2039909.0,1868356.0,2.46,9421.75,5359.0,5438.5,550.0,2.93,17445.2960794983,2012-06-01,134592.0,290400.0000000001,306145.0,139.5,178.8,237.60000000000002,162.4,238.70000000000002,194.3,16.699999999999996,0.3999999999999986,402.4,310.9,6.0,7.4,0.0,1.6999999999999993,2.5999999999999996,0.8999999999999986,1.2000000000000028,104.7,0.0,0.0,314576
8,2012,7,281166.0,118367.0,3176.25,2162384.0,2069773.0,2.95,10214.2,7189.2,4863.4,510.0,3.05,17518.0663525393,2012-07-01,162799.0,177849.9999999999,255410.0,274.2,306.6,307.5,201.6,381.8,266.7,46.5,20.499999999999996,448.1,299.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000028,25.0,0.0,0.0,314796
9,2012,8,281350.0,139248.0,3317.0,2151742.0,2008815.0,2.84,15434.0,9260.0,4970.25,775.0,3.35,17414.9882562677,2012-08-01,142102.0,140750.0,285029.0,225.7,189.8,270.7,156.0,332.4,189.8,141.9,57.8,461.0,350.4,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,7.299999999999997,0.0,0.0,315031
10,2012,9,257990.0,137374.0,3538.75,2094289.0,1807208.0,2.85,17034.25,10055.0,5813.5,562.5,3.0,17476.6190019505,2012-09-01,120616.0,221750.0,407697.0,91.3,65.4,252.6,51.199999999999996,184.9,102.5,132.2,9.899999999999999,331.9,239.79999999999998,8.2,39.400000000000006,0.0,45.9,4.400000000000002,8.8,0.0,51.49999999999999,0.0,0.0,315264
11,2012,10,253402.0,139930.0,3813.0,2168774.0,1901084.0,3.32,16301.6,13116.6,9437.0,1780.0,3.71,17407.0565179105,2012-10-01,113472.0,274250.0,381162.0,11.100000000000005,4.100000000000001,189.0,0.0,33.6,5.200000000000003,74.3,0.0,111.50000000000001,123.6,106.0,195.9,8.7,275.0,105.4,118.4,4.0000000000000036,185.7,13.199999999999996,25.4,315485
12,2012,11,233853.0,142299.0,3878.2,2101833.0,2167841.0,3.54,17891.25,14896.0,9394.5,6587.5,3.96,17485.925110589,2012-11-01,91554.0,65199.99999999982,25546.0,0.0,0.0,30.699999999999992,0.0,7.200000000000003,0.0,9.899999999999999,0.0,10.400000000000002,39.300000000000004,353.9,368.0,30.8,349.6,191.9,297.5,57.6,288.1,108.6,72.7,315692
13,2012,12,252066.0,158538.0,3675.0,2152640.0,2503907.0,3.34,21252.8,16336.4,23087.6,630.0,4.15,17577.3505567119,2012-12-01,93528.0,-203199.99999999983,-257739.0,0.0,0.0,47.4,0.0,1.3999999999999986,0.0,0.0,0.0,0.0,40.099999999999994,396.4,456.6,46.3,573.2,380.9,323.6,135.9,373.9,290.5,134.6,315877
14,2013,1,278078.0,154442.0,3070.25,2136400.0,2878785.0,3.33,24156.75,22342.0,25515.75,175.0,3.9,17719.6316530793,2013-01-01,123636.0,-604750.0,-618749.0,0.0,0.0,51.5,0.0,1.3000000000000007,1.0,0.0,0.0,0.0,21.599999999999998,497.5,623.1,24.3,578.3,406.4,383.5,146.9,421.1,336.5,180.9,316038
15,2013,2,236875.0,133003.0,2459.75,1935275.0,2567155.0,3.33,31399.0,28082.5,28818.0,500.0,3.84,17601.6890493401,2013-02-01,103872.0,-610500.0,-528008.0,0.0,0.0,53.60000000000001,0.0,0.0,0.0,0.6000000000000014,0.0,0.0,6.199999999999999,470.3,570.6,41.6,540.1,343.1,357.9,127.7,294.1,217.0,100.2,316191
16,2013,3,248290.0,148544.0,1872.8,2136856.0,2521108.0,3.81,42289.0,39058.25,33078.25,1100.0,4.05,17666.6075612191,2013-03-01,99746.0,-586950.0,-284506.0,0.0,0.0,29.000000000000004,0.0,2.1000000000000014,0.5,2.8999999999999986,0.0,40.3,34.2,405.2,520.3,74.9,438.0,251.4,351.0,91.1,263.0,49.099999999999994,84.9,316357
17,2013,4,220608.0,125771.0,1722.25,2094623.0,1967458.0,4.17,64553.4,51138.2,40198.2,8419.2,4.43,17697.9984377006,2013-04-01,94837.0,-150549.99999999994,222002.0,1.8000000000000007,4.199999999999999,140.29999999999998,0.0,15.700000000000003,16.600000000000005,1.9999999999999964,0.0,105.5,65.4,194.2,284.4,0.0,380.7,172.9,112.69999999999999,43.1,219.7,20.0,35.9,316535
18,2013,5,234183.0,142071.0,2055.2,2157048.0,1752469.0,4.04,69557.75,55679.75,36586.25,9956.25,4.38,17652.7405069753,2013-05-01,92112.0,332949.9999999998,496691.0,49.69999999999999,61.4,172.29999999999998,17.1,83.4,69.3,33.5,9.199999999999996,235.0,185.6,72.8,92.19999999999999,0.0,152.6,40.5,34.1,3.1000000000000014,101.2,0.5,7.4,316729
19,2013,6,236690.0,133808.0,2481.25,2084393.0,1742917.0,3.83,69068.75,63188.25,41212.25,6469.75,4.22,17778.9977689918,2013-06-01,102882.0,426050.0000000002,444358.0,150.3,101.20000000000002,252.70000000000002,117.89999999999999,226.8,172.6,52.099999999999994,31.400000000000002,441.8,319.0,2.6000000000000014,17.700000000000003,0.0,17.1,0.0,0.0,1.1000000000000014,24.1,0.0,0.0,316934
20,2013,7,236199.0,128612.0,2765.75,2196404.0,1926330.0,3.62,69637.2,66046.4,37678.8,6567.6,3.94,17802.7407605539,2013-07-01,107587.0,284500.0,377661.0,279.3,183.0,258.2,142.0,288.2,184.8,76.0,71.60000000000001,497.9,324.1,0.0,2.3999999999999986,0.0,1.1000000000000014,0.0,0.0,0.0,3.0,0.0,0.0,317156
21,2013,8,236248.0,130324.0,3066.0,2191677.0,1927379.0,3.43,76125.75,68623.75,36586.5,9179.75,3.75,17894.0177367022,2013-08-01,105924.0,300250.0,370222.0,172.9,172.0,296.5,131.5,288.5,185.8,70.4,88.9,407.8,336.9,0.0,0.0,0.0,1.9000000000000021,0.0,0.0,0.0,1.8999999999999986,0.0,0.0,317397
